"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-04-30,2312,"Guilford","NC","Greensboro",129,124700,-0.0024,-0.000801282051282051,0.0238095238095238,0.0173914552407559,-0.0000801571121806788,"2007-10","2007-Q4",127300,-0.0204241948153967,"2006-04"
2016-04-30,146,"Dane","WI","Madison",130,230600,0.00523103748910201,0.00786713286713287,0.0453309156844968,0.0297077792649425,0.00773453569253046,"2016-04","2016-Q2",230600,0,"2016-04"
2016-04-30,1396,"Sonoma","CA","Santa Rosa",131,547900,0.00219498811048107,0.0116322008862629,0.0774827925270403,0.0952778540060479,-0.00837948262287447,"2005-12","2005-Q4",599300,-0.0857667278491574,"2005-03"
2016-04-30,2033,"Spokane","WA","Spokane",132,179400,0.00786516853932584,0.0233884768967484,0.0807228915662651,0.0315404069704375,0.006347646237431,"2007-05","2007-Q2",183600,-0.0228758169934641,"2007-01"
2016-04-30,2511,"Richmond","NY","New York",133,420800,0.000713436385255648,0.00357739088957787,0.029606068020553,0.0169401644061868,-0.00299199390820026,"2006-10","2006-Q4",438700,-0.0408023706405288,"2005-10"
2016-04-30,2465,"Onondaga","NY","Syracuse",134,121800,-0.00327332242225859,-0.00327332242225859,-0.00975609756097561,0.00148442019356954,0.00576135582995252,"2015-06","2015-Q2",123900,-0.0169491525423729,"2015-03"
2016-04-30,669,"Pasco","FL","Tampa",135,143800,0.00348918353105373,0.0176928520877565,0.0667655786350148,0.053903269500059,-0.0340333097767925,"2006-07","2006-Q3",206100,-0.30228044638525,"2004-09"
2016-04-30,1746,"Hampden","MA","Springfield",136,181900,0.00055005500550055,0.00719822812846069,0.0139353400222965,0.00857236064292599,-0.00924284767437489,"2006-09","2006-Q3",201800,-0.0986124876114965,"2004-12"
2016-04-30,2983,"Montgomery","TX","Houston",137,221100,0.00226654578422484,0.00820793433652531,0.0473709142586452,0.0477568752441406,0.0346980249231315,"2016-04","2016-Q2",221100,0,"2016-04"
2016-04-30,2934,"Greenville","SC","Greenville",138,162100,0.00309405940594059,0.0124921923797626,0.0650459921156373,0.0325661108325668,0.0191436989185292,"2016-04","2016-Q2",162100,0,"2016-04"
2016-04-30,2896,"Burlington","NJ","Philadelphia",139,208400,-0.00334768053562889,-0.00667302192564347,-0.00287081339712919,-0.00759724146969543,-0.0235563087142627,"2006-09","2006-Q3",267800,-0.221807318894698,"2004-05"
2016-04-30,1442,"Tulare","CA","Visalia",140,174400,0.00460829493087558,0.012188044109112,0.0732307692307692,0.0695613177798216,-0.0315453896177846,"2006-07","2006-Q3",242500,-0.280824742268041,"2004-12"
2016-04-30,616,"Lucas","OH","Toledo",141,82900,-0.00240673886883273,-0.00120481927710843,0.00484848484848485,0.0044000722190578,-0.0283290356577108,"2006-03","2006-Q1",110700,-0.251129177958446,"1999-07"
2016-04-30,353,"Adams","CO","Denver",142,266800,0.00945894816496406,0.0337078651685393,0.150992234685073,0.11046723168351,0.0295983849526806,"2016-04","2016-Q2",266800,0,"2016-04"
2016-04-30,3266,"East Baton Rouge","LA","Baton Rouge",143,149700,0.00335120643431635,0.00537273337810611,0.0685224839400428,0.0242471048916193,0.0191781763912087,"2016-04","2016-Q2",149700,0,"2016-04"
2016-04-30,3286,"Virginia Beach City","VA","Virginia Beach",144,248900,-0.00200481154771451,0.000804181745074387,0.0142624286878566,0.0120767726944215,-0.00934453739200503,"2007-04","2007-Q2",277300,-0.102416155787955,"2005-07"
2016-04-30,343,"York","PA","York",145,153400,0.000652315720808871,0.0045841519318926,0.0254010695187166,-0.0016863502400476,-0.0125215853500952,"2007-06","2007-Q2",183100,-0.162206444565811,"2005-05"
2016-04-30,2743,"Jefferson","LA","New Orleans",146,165400,0.00303214069132808,0.00608272506082725,0.0235148514851485,0.0364364187802528,0.0150853304420708,"2015-08","2015-Q3",165900,-0.00301386377335744,"2015-07"
2016-04-30,215,"Knox","TN","Knoxville",147,145900,0,-0.00409556313993174,0.0082930200414651,0.0148998757449497,0.00690342572319724,"2016-01","2016-Q1",146500,-0.00409556313993174,"2015-12"
2016-04-30,287,"Polk","IA","Des Moines",148,158000,0.000633312222925902,0.00572883513685551,0.054739652870494,0.0296861876966565,0.0106628470415175,"2016-04","2016-Q2",158000,0,"2016-04"
2016-04-30,1721,"Genesee","MI","Flint",149,83600,0.00480769230769231,0.0108827085852479,0.030826140567201,0.0542272792959695,-0.0363790942837251,"2005-10","2005-Q4",124000,-0.325806451612903,
2016-04-30,448,"Clark","WA","Portland",150,280400,0.00935925125989921,0.0248538011695906,0.109177215189873,0.0730458444234057,0.00404728375519792,"2016-04","2016-Q2",280400,0,"2016-04"
2016-04-30,3229,"Santa Barbara","CA","Santa Maria-Santa Barbara, CA",151,552100,-0.00108557988058621,0.00509739668669215,0.0346701649175412,0.0612692859902335,-0.0194318680249105,"2005-12","2005-Q4",689100,-0.198810042083878,"2004-06"
2016-04-30,2538,"Seminole","FL","Orlando",152,201000,0.003996003996004,0.0182370820668693,0.0900216919739696,0.0688245369482052,-0.0308956417008761,"2006-07","2006-Q3",278600,-0.278535534816942,"2005-04"
2016-04-30,3081,"Williamson","TX","Austin",153,226400,0.00756564307966177,0.0248981439565414,0.0916104146576663,0.0540602476279703,0.0335278936488523,"2016-04","2016-Q2",226400,0,"2016-04"
2016-04-30,1485,"Washoe","NV","Reno",154,292100,0.0103770321687997,0.0332507958967103,0.153633491311216,0.120061345967456,-0.0193684539901152,"2005-12","2005-Q4",356800,-0.181334080717489,"2004-10"
2016-04-30,2444,"Monterey","CA","Salinas",155,453800,0.00487156775907883,0.0156669650850492,0.0645085620455079,0.0810160092866086,-0.0402138246524433,"2006-04","2006-Q2",684100,-0.336646689080544,"2004-01"
2016-04-30,1395,"Solano","CA","Vallejo",156,357900,0.0084530853761623,0.0266781411359725,0.0822497732083459,0.115404723386275,-0.029007512163489,"2006-04","2006-Q2",480400,-0.254995836802664,"2004-05"
2016-04-30,1208,"Mobile","AL","Mobile",157,102100,0,0.00591133004926108,0.0302724520686176,0.00137687382428497,-0.00289176603768215,"2008-07","2008-Q3",117900,-0.13401187446989,"2006-02"
2016-04-30,385,"Berks","PA","Reading",158,156300,0,-0.0012779552715655,-0.00761904761904762,-0.00279156748682663,-0.00618242455442641,"2007-05","2007-Q2",178800,-0.125838926174497,"2005-11"
2016-04-30,3247,"Prince William","VA","Washington",159,331900,0.0027190332326284,0.00484408113835907,0.0215450907971684,0.0406092203936133,-0.0263298980123219,"2006-01","2006-Q1",437600,-0.24154478976234,"2004-08"
2016-04-30,3166,"Hillsborough","NH","Manchester",160,238200,-0.0050125313283208,0.000419991600167997,0.0438212094653812,0.033415779757541,-0.0114599256457198,"2005-10","2005-Q4",267700,-0.110197982816586,"2004-04"
2016-04-30,971,"Dakota","MN","Minneapolis-St Paul",161,234800,0.00256191289496157,0.0133793698748382,0.0543331836551414,0.0443528534392854,-0.00941668458389178,"2006-06","2006-Q2",258800,-0.0927357032457496,"2004-05"
2016-04-30,66,"Ada","ID","Boise City",162,202900,0.0059494298463064,0.0211373930548566,0.0735449735449735,0.067889622646377,0.0027518915043645,"2007-06","2007-Q2",225900,-0.101814962372731,"2006-06"
2016-04-30,2596,"Waukesha","WI","Milwaukee",163,251100,0.0019952114924182,0.0072202166064982,0.0299425758818704,0.01877467010282,-0.00224211326586077,"2006-07","2006-Q3",257400,-0.0244755244755245,"2005-12"
2016-04-30,2507,"Richland","SC","Columbia",164,126600,0.000790513833992095,0.00555996822875298,0.0419753086419753,-0.00589736979924271,-0.00573879788462295,"2009-02","2009-Q1",134900,-0.061527057079318,"2005-06"
2016-04-30,1981,"Pulaski","AR","Little Rock",165,119900,0.00167084377610693,0.00587248322147651,0.0135249366018597,0.000836121569911308,0.00550059553835136,"2009-11","2009-Q4",122500,-0.0212244897959184,"2009-06"
2016-04-30,2528,"Sarasota","FL","North Port-Sarasota-Bradenton, FL",166,235300,0.00469684030742955,0.0212673611111111,0.0974813432835821,0.0908986511519283,-0.0270060009049281,"2006-03","2006-Q1",309500,-0.239741518578352,"2005-02"
2016-04-30,2661,"Clackamas","OR","Portland",167,349400,0.00720668780628423,0.0198482194979568,0.118796029458854,0.0705311320753801,0.0119058783318937,"2016-04","2016-Q2",349400,0,"2016-04"
2016-04-30,685,"Pinal","AZ","Phoenix",168,167600,0.00239234449760766,0.0108564535585042,0.0695596681557115,0.106380650379323,-0.0349063817726998,"2006-04","2006-Q2",239100,-0.299038059389377,"2005-03"
2016-04-30,730,"Stark","OH","Canton",169,112500,0,0.00356824264049955,0.0217983651226158,0.0252756775321044,-0.00626732428039301,"2005-12","2005-Q4",120500,-0.0663900414937759,"2003-11"
2016-04-30,1290,"Orange","NY","New York",170,209400,-0.000477326968973747,-0.00190657769304099,-0.00190657769304099,-0.0160111800255307,-0.0347342340102036,"2007-01","2007-Q1",301800,-0.306163021868787,"2003-06"
2016-04-30,904,"Butler","OH","Cincinnati",171,144000,0.00208768267223382,0.00981767180925666,0.0285714285714286,0.0155620615791325,-0.00539213211151113,"2007-02","2007-Q1",153500,-0.0618892508143322,"2004-10"
2016-04-30,1201,"Mercer","NJ","Trenton",172,217300,-0.00229568411386593,-0.00412465627864345,-0.014959202175884,-0.00817132355919759,-0.0248581589188823,"2006-10","2006-Q4",281100,-0.226965492707222,"2004-03"
2016-04-30,3200,"Westmoreland","PA","Pittsburgh",173,118300,0.00339270568278202,0.00766609880749574,0.0180722891566265,0.021046469491486,0.0134549295605397,"2016-04","2016-Q2",118300,0,"2016-04"
2016-04-30,3223,"Saint Charles","MO","St. Louis",174,197600,0.00457549567869853,0.014894709809964,0.0744970092441544,0.033357927449069,-0.00219986794469718,"2007-03","2007-Q1",207200,-0.0463320463320463,"2005-09"
2016-04-30,367,"Allen","IN","Fort Wayne",175,106100,0.00664136622390892,0.0201923076923077,0.0815494393476045,0.0197836914385656,-0.00168086842009774,"2006-10","2006-Q4",108500,-0.0221198156682028,"2005-01"
2016-04-30,231,"Lane","OR","Eugene",176,230200,0.00305010893246187,0.0158870255957635,0.0711959050721266,0.0392405184908753,0.00354332469347263,"2007-06","2007-Q2",238900,-0.0364169108413562,"2006-09"
2016-04-30,1712,"Forsyth","NC","Winston-Salem",177,128600,0,0,0.0230708035003978,0.00203412728368946,-0.00192350558407739,"2007-10","2007-Q4",136000,-0.0544117647058824,"2005-05"
2016-04-30,2897,"Charleston","SC","Charleston",178,275500,0.00254730713245997,0.0113803230543319,0.0571757482732157,0.0569066552916389,0.00635059629339785,"2016-04","2016-Q2",275500,0,"2016-04"
2016-04-30,1146,"Lehigh","PA","Allentown",179,175500,0,0.00573065902578797,0.0311398354876616,0.00333801164541292,-0.0127357247820962,"2007-06","2007-Q2",207300,-0.153400868306802,"2005-06"
2016-04-30,1325,"Placer","CA","Sacramento",180,421300,0.00118821292775665,0.0030952380952381,0.0506234413965087,0.0801731221384072,-0.0155136359858637,"2006-01","2006-Q1",499600,-0.156725380304243,"2004-09"
2016-04-30,2869,"Washtenaw","MI","Ann Arbor",181,234300,-0.00467289719626168,-0.00297872340425532,0.0178105994787142,0.0596160792334359,0.00198479067646717,"2016-02","2016-Q1",236100,-0.00762388818297332,"2016-01"
2016-04-30,1272,"Nueces","TX","Corpus Christi",182,131900,0.00763941940412529,0.012279355333845,0.03046875,0.0214850651217304,0.0182296698775031,"2009-06","2009-Q2",137100,-0.037928519328957,"2009-04"
2016-04-30,2323,"Hamilton","TN","Chattanooga",183,145800,-0.000685400959561343,0,0.0362473347547974,0.0147607149175932,0.0098400876068836,"2016-03","2016-Q1",145900,-0.000685400959561343,"2016-01"
2016-04-30,1894,"Madison","AL","Huntsville",184,151200,-0.00198019801980198,-0.00591715976331361,0.00598802395209581,0.00266670454307327,0.00475147652369579,"2007-07","2007-Q3",157900,-0.0424319189360355,"2006-11"
2016-04-30,1161,"Marion","FL","Ocala",185,121800,0.00412201154163232,0.0141548709408826,0.06282722513089,0.0534073377415121,-0.0385181830256814,"2006-07","2006-Q3",185700,-0.344103392568659,"2005-01"
2016-04-30,373,"Anoka","MN","Minneapolis-St Paul",186,203800,0.00493096646942801,0.0169660678642715,0.0703781512605042,0.0534297979875473,-0.0117630760276864,"2006-03","2006-Q1",229500,-0.1119825708061,"2004-03"
2016-04-30,2552,"Somerset","NJ","New York",187,378300,-0.00289931470743279,0,0.01285140562249,0.0106970379677518,-0.0151293736789729,"2006-04","2006-Q2",440600,-0.141398093508852,"2004-09"
2016-04-30,1916,"Manatee","FL","North Port-Sarasota-Bradenton, FL",188,227200,0,0.0138331102186524,0.0876017233125898,0.0936751443446275,-0.0289231803975795,"2006-03","2006-Q1",305200,-0.255570117955439,"2005-01"
2016-04-30,1638,"Collier","FL","Naples",189,322500,0.00124185035703198,0.0125588697017268,0.0991820040899796,0.08206670939642,-0.0305013614969144,"2006-03","2006-Q1",439800,-0.266712141882674,"2005-02"
2016-04-30,1893,"Luzerne","PA","Scranton",190,95400,-0.00209205020920502,-0.00313479623824451,-0.0144628099173554,-0.0123195295372552,0.00105430592043243,"2010-07","2010-Q3",105300,-0.094017094017094,"2006-12"
2016-04-30,2912,"Cumberland","NC","Fayetteville",191,113300,0.0244122965641953,0.0356489945155393,0.0290644868301544,-0.00657610268586861,0.0092830014400378,"2010-01","2010-Q1",118700,-0.0454928390901432,"2008-05"
2016-04-30,3269,"Saint Louis City","MO","St. Louis",192,104100,0.00774443368828654,0.0166015625,0.0798755186721992,0.00526961271685611,-0.0189118764578263,"2007-04","2007-Q2",131800,-0.210166919575114,"2003-10"
2016-04-30,3158,"Chesterfield","VA","Richmond",193,203600,-0.000490918016691213,-0.000490918016691213,0.0430327868852459,0.0180277570018468,-0.00227960410612571,"2007-04","2007-Q2",223800,-0.0902591599642538,"2006-03"
2016-04-30,1171,"Marion","OR","Salem",194,201300,0.00348953140578265,0.0141057934508816,0.0816765180010747,0.0412033925993291,0.00831641073875966,"2007-07","2007-Q3",207000,-0.027536231884058,"2006-12"
2016-04-30,2151,"Brazoria","TX","Houston",195,174600,0.00402530189764232,0.0157068062827225,0.0797773654916512,0.0392890449561381,0.0197388842385973,"2016-04","2016-Q2",174600,0,"2016-04"
2016-04-30,1887,"Loudoun","VA","Washington",196,452800,0.00354609929078014,0.0166142792995061,0.0239710538218001,0.034644972912526,-0.0166901923459192,"2005-10","2005-Q4",545400,-0.16978364503117,"2004-11"
2016-04-30,2515,"Rockland","NY","New York",197,390200,0.00308483290488432,0.00722767165720186,0.0166753517457009,0.00404661492746028,-0.0232126855047564,"2006-02","2006-Q1",499500,-0.218818818818819,"2003-12"
2016-04-30,98,"Bell","TX","Killeen",198,118400,0.00169204737732657,0.00594732370433305,0.0313588850174216,0.0187463166795907,0.00248289654374512,"2006-12","2006-Q4",119900,-0.0125104253544621,"2006-10"
2016-04-30,1922,"McHenry","IL","Chicago",199,188500,0.00265957446808511,0.0107238605898123,0.0250135943447526,0.00604991757083617,-0.0260739420021521,"2006-06","2006-Q2",246200,-0.234362307067425,"2002-03"
2016-04-30,1771,"Henrico","VA","Richmond",200,202800,-0.000985221674876847,-0.000492853622474125,0.04,0.0213180711819743,-0.00281585510687743,"2007-07","2007-Q3",221000,-0.0823529411764706,"2005-12"
2016-04-30,470,"Davis","UT","Ogden",201,231000,0.00917431192660551,0.021671826625387,0.0789350770667912,0.0242689422557549,0.015997257291404,"2008-06","2008-Q2",255600,-0.0962441314553991,"2007-03"
2016-04-30,823,"Albany","NY","Albany",202,193700,-0.000515995872033024,0.00310719834282755,0.0151991614255765,-0.00266315367151237,-0.00324538941954755,"2007-10","2007-Q4",206100,-0.0601649684619117,"2006-01"
2016-04-30,1150,"Lorain","OH","Cleveland",203,121800,0.00246913580246914,0.00246913580246914,0.000821692686935086,0.00635928107262029,-0.012338096715378,"2006-08","2006-Q3",138100,-0.118030412744388,"2001-04"
2016-04-30,1849,"Larimer","CO","Fort Collins",204,312500,0.00385480244137488,0.0195758564437194,0.126532083633742,0.074974886796473,0.0341336864030546,"2016-04","2016-Q2",312500,0,"2016-04"
2016-04-30,3112,"Northampton","PA","Allentown",205,181200,0.00276701715550636,0.00110497237569061,0.0191226096737908,-0.000550964521923492,-0.0178227642301891,"2007-01","2007-Q1",225100,-0.195024433585073,"2005-01"
2016-04-30,2259,"Escambia","FL","Pensacola",206,122300,0.00245901639344262,0.0065843621399177,0.0217209690893901,0.0221701177320874,-0.0207947760363105,"2006-06","2006-Q2",151100,-0.190602250165453,"2005-02"
2016-04-30,2255,"Dutchess","NY","New York",207,231400,-0.00172562553925798,-0.00899357601713062,-0.014060502769493,-0.0129633469017441,-0.0355710599924041,"2006-04","2006-Q2",332400,-0.303850782190132,"2003-02"
2016-04-30,219,"Lake","FL","Orlando",208,170800,0.00175953079178886,0.00588928150765607,0.0414634146341463,0.0629000494285019,-0.0315290596997854,"2006-08","2006-Q3",239200,-0.285953177257525,"2005-02"
2016-04-30,1701,"Fayette","KY","Lexington",209,154600,0.00194426441996111,0.00259403372243839,0.0396772024209818,0.0222378167361694,0.0101136311716361,"2016-04","2016-Q2",154600,0,"2016-04"
2016-04-30,2877,"Winnebago","IL","Rockford",210,90000,0.00334448160535117,0.00783874580067189,0.0262257696693273,-0.0334693781483794,-0.0300425467529793,"2007-09","2007-Q3",126900,-0.290780141843972,"2000-07"
2016-04-30,3013,"Rockingham","NH","Boston",211,283700,0.00282785436550018,0.0161174785100287,0.0515196441808747,0.0379434315047118,-0.00818456666734813,"2006-03","2006-Q1",308400,-0.0800907911802854,"2004-10"
2016-04-30,1549,"Boulder","CO","Boulder",212,457600,0.00175131348511384,0.0162114146124806,0.147154675357232,0.0829613589673093,0.0407898926748838,"2016-04","2016-Q2",457600,0,"2016-04"
2016-04-30,2616,"Anchorage","AK","Anchorage",213,294300,0.00102040816326531,0.00960548885077187,0.0402969247083775,0.0238362555396097,0.00413604488367025,"2007-11","2007-Q4",302300,-0.0264637777042673,"2006-09"
2016-04-30,2702,"Galveston","TX","Houston",214,174700,0.0069164265129683,0.0228337236533958,0.0607164541590771,0.0250124059775596,0.0227556085314171,"2016-04","2016-Q2",174700,0,"2016-04"
2016-04-30,2929,"Gloucester","NJ","Philadelphia",215,188600,-0.00105932203389831,-0.00264410364886304,-0.00211640211640212,-0.00429200395532681,-0.0198198090101438,"2006-10","2006-Q4",238300,-0.208560637851448,"2004-11"
2016-04-30,1101,"Howard","MD","Baltimore",216,416500,0.00120192307692308,0.00579570152137165,0.0055528730082086,0.015483972733942,-0.0121169411642814,"2006-08","2006-Q3",472700,-0.118891474508145,"2005-04"
2016-04-30,1670,"Douglas","CO","Denver",217,428300,0.00492726419521351,0.0178231939163498,0.10843685300207,0.0870216977164284,0.0290659382508203,"2016-04","2016-Q2",428300,0,"2016-04"
2016-04-30,2775,"Lancaster","NE","Lincoln",218,149600,0.00133868808567604,0.00672947510094213,0.0396108408617095,0.0316783687791671,0.0127485226485049,"2016-04","2016-Q2",149600,0,"2016-04"
2016-04-30,3141,"Spartanburg","SC","Spartanburg",219,117600,-0.000849617672047579,0.00512820512820513,0.0270742358078603,0.0175545771755876,0.00855214324044162,"2016-03","2016-Q1",117700,-0.000849617672047579,"2016-03"
