"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,398813,"Town of Camillus","NY","Syracuse","Onondaga",2823,143600,-0.00346981263011797,0.00139470013947001,-0.0251188051595384,0.00394600764556507,0.00168685429625959,"2014-09","2014-Q3",148100,-0.0303848750844024,"2014-02"
2016-04-30,32357,"La Vista","NE","Omaha","Sarpy",2824,157200,-0.00127064803049555,0.00319081046585833,0.0431320504313205,0.0387279981788129,0.0147411613124897,"2016-03","2016-Q1",157400,-0.00127064803049555,"2016-02"
2016-04-30,53198,"Maumelle","AR","Little Rock","Pulaski",2825,196400,0,0.00717948717948718,0.0113285272914521,0.00496097114636651,0.00480911001617623,"2014-02","2014-Q1",197300,-0.00456158134820071,"2014-01"
2016-04-30,4776,"Fort Morgan","CO","Fort Morgan","Morgan",2826,142000,0.00709219858156028,0.0171919770773639,0.0668670172802404,0.0380747101778223,0.0135651190910622,"2016-04","2016-Q2",142000,0,"2016-04"
2016-04-30,37547,"Branchburg","NJ","New York","Somerset",2827,435700,-0.000688073394495413,-0.000229463056447912,0.00206991720331187,0.0087154018778981,-0.0155064799963052,"2006-01","2006-Q1",510300,-0.146188516558887,"2004-08"
2016-04-30,17886,"East Norriton","PA","Philadelphia","Montgomery",2828,242200,0,0.00706860706860707,0.00623182384711259,0.00571177761073227,-0.0138683586801335,"2006-06","2006-Q2",280100,-0.135308818279186,"2004-10"
2016-04-30,53427,"Moundsville","WV","Wheeling","Marshall",2829,75300,-0.00659630606860158,-0.0169712793733681,0.0531468531468531,0.0461262525074198,0.00491095813977016,"2016-01","2016-Q1",76600,-0.0169712793733681,"2015-12"
2016-04-30,52206,"Gibsonton","FL","Tampa","Hillsborough",2830,161400,0.0049813200498132,0.0208728652751423,0.0781563126252505,0.0828663285210411,-0.0281775547268696,"2006-09","2006-Q3",220500,-0.268027210884354,"2005-03"
2016-04-30,21397,"Wyandanch","NY","New York","Suffolk",2831,218100,0.0273198304286387,0.0659824046920821,-0.0832282471626734,-0.0139749198348471,-0.032534716327841,"2007-04","2007-Q2",333100,-0.345241669168418,"2003-12"
2016-04-30,41030,"Springfield","NJ","New York","Union",2832,389600,0.00360638845955693,0.0103734439834025,0.00464156781846313,0.00505523712586498,-0.0167722307626668,"2006-08","2006-Q3",467800,-0.167165455322788,"2004-09"
2016-04-30,397397,"Town of Montgomery","NY","New York","Orange",2833,222300,0,-0.000449640287769784,0.0263157894736842,-0.0123912148675549,-0.0338853842206721,"2006-08","2006-Q3",316700,-0.298073886959267,"2003-06"
2016-04-30,398412,"Plainsboro Township","NJ","New York","Middlesex",2834,371200,-0.00429184549356223,-0.00668985817500669,-0.0114513981358189,0.0181937451277854,-0.00533570526021909,"2005-10","2005-Q4",397000,-0.0649874055415617,"2005-06"
2016-04-30,15128,"Kernersville","NC","Winston-Salem","Forsyth",2835,155100,0.0012911555842479,0.00453367875647668,0.0230870712401055,0.00792178226833462,0.00182344147936808,"2008-04","2008-Q2",158900,-0.0239144115796098,"2006-08"
2016-04-30,12976,"Newport","KY","Cincinnati","Campbell",2836,89800,-0.00663716814159292,-0.0142700329308452,0.0309988518943743,0.0215992381627792,0.00433312887660775,"2016-01","2016-Q1",91100,-0.0142700329308452,"2015-12"
2016-04-30,46125,"Lake Zurich","IL","Chicago","Lake",2837,311700,-0.000641231163834562,-0.000961538461538462,0.00743374272786037,0.0213903693579189,-0.0127007103549969,"2007-04","2007-Q2",360100,-0.134407109136351,"2004-05"
2016-04-30,395495,"Warwick Township","PA","Philadelphia","Bucks",2838,390300,-0.000256147540983607,0,0.0142931392931393,0.0182813822562373,-0.0031722296145702,"2007-04","2007-Q2",419600,-0.0698284080076263,"2005-06"
2016-04-30,398127,"Town of Victor","NY","Rochester","Ontario",2839,251300,-0.00711181351244567,-0.0102402520677432,0.0174089068825911,0.0188478637319627,0.0150173335232076,"2016-02","2016-Q1",254400,-0.012185534591195,"2015-12"
2016-04-30,31298,"Eagle Mountain","UT","Provo","Utah",2840,213300,0.00187881634570221,0.0118595825426945,0.0596125186289121,0.0438593774426359,0.0148309569267218,"2008-03","2008-Q1",252000,-0.153571428571429,"2006-12"
2016-04-30,54786,"Union","MO","St. Louis","Franklin",2841,135700,0.00817236255572065,0.0249244712990937,0.0917135961383749,,,"2012-11","2012-Q4",147600,-0.0806233062330623,
2016-04-30,38474,"Fairhaven","MA","Providence","Bristol",2842,248500,0.00404040404040404,0.0134584013050571,0.0538592027141645,0.00656601356834696,-0.0146776964984171,"2005-07","2005-Q3",292800,-0.15129781420765,"2003-11"
2016-04-30,12589,"Martin","TN","Martin","Weakley",2843,87300,-0.0102040816326531,-0.0157835400225479,-0.101851851851852,0.00869900690742553,0.0067749670432371,"2014-11","2014-Q4",99100,-0.119071644803229,"2012-01"
2016-04-30,7007,"Selah","WA","Yakima","Yakima",2844,198300,0.00405063291139241,0.0107033639143731,0.0431351920042083,0.0178627403384586,0.0186153250823105,"2016-04","2016-Q2",198300,0,"2016-04"
2016-04-30,54064,"Rantoul","IL","Champaign-Urbana","Champaign",2845,80600,0.00624219725343321,0.00498753117206983,0.0037359900373599,-0.0117341567240407,-0.00726897569544904,"2009-09","2009-Q3",88700,-0.0913190529875987,"2005-05"
2016-04-30,52698,"Johnston","IA","Des Moines","Polk",2846,248700,-0.00160578081091931,0.00241837968561064,0.0453972257250946,0.0304141729143776,0.0127987742003042,"2016-03","2016-Q1",249100,-0.00160578081091931,"2016-03"
2016-04-30,51942,"Eunice","LA","Opelousas","Saint Landry",2847,115400,0.00698080279232112,0.0131694468832309,0.0294380017841213,0.0465935634156647,0.0394149872993452,"2013-07","2013-Q3",119700,-0.0359231411862991,"2013-06"
2016-04-30,397432,"Elizabeth Township","PA","Pittsburgh","Allegheny",2848,106500,0.00377002827521206,-0.000938086303939962,0.00377002827521206,0.0108615747837586,0.0127789750026666,"2015-06","2015-Q2",106700,-0.00187441424554827,"2015-05"
2016-04-30,395519,"South Fayette Township","PA","Pittsburgh","Allegheny",2849,196500,-0.00203148806500762,0.00101884870096791,0.0261096605744125,0.0360639073989497,0.018866997397734,"2016-03","2016-Q1",196900,-0.00203148806500762,"2016-02"
2016-04-30,24725,"Floral Park","NY","New York","Nassau",2850,544900,-0.000733541169998166,-0.00565693430656934,0.0200299513290902,0.025260784668266,0.000607641538466375,"2016-01","2016-Q1",548000,-0.00565693430656934,"2015-11"
2016-04-30,53586,"Nokomis","FL","North Port-Sarasota-Bradenton, FL","Sarasota",2851,307000,0.00655737704918033,0.0264125710464728,0.0809859154929578,0.0687206775262708,-0.0300433230322483,"2006-01","2006-Q1",419700,-0.268525137002621,"2004-11"
2016-04-30,32209,"Jasper","IN","Jasper","Dubois",2852,145200,0.00484429065743945,0.0247000705716302,0.0629575402635432,0.0265011439052152,0.0164011451054142,"2013-12","2013-Q4",145500,-0.00206185567010309,"2013-12"
2016-04-30,41716,"Williamstown","NJ","Philadelphia","Gloucester",2853,166900,-0.000598802395209581,-0.00239091452480574,-0.00949554896142433,-0.00715364277674879,-0.024186294365339,"2006-10","2006-Q4",221000,-0.244796380090498,"2004-06"
2016-04-30,21971,"Hubbard","OH","Youngstown","Trumbull",2854,81000,-0.00246305418719212,-0.00856793145654835,-0.00735294117647059,0.00939489738666754,-0.0103707279676576,"2006-02","2006-Q1",90700,-0.106945975744212,"2003-07"
2016-04-30,55296,"Zephyrhills","FL","Tampa","Pasco",2855,90700,0.00889877641824249,0.0202474690663667,0.0836320191158901,0.0290511165207343,-0.0422744180161116,"2006-09","2006-Q3",143200,-0.366620111731844,"2004-05"
2016-04-30,120381,"Sherrelwood","CO","Denver","Adams",2856,241200,0.00920502092050209,0.0343053173241852,0.211451531893521,0.124914060904271,0.0286188066563651,"2016-04","2016-Q2",241200,0,"2016-04"
2016-04-30,395767,"Killingly","CT","Worcester","Windham",2857,169100,-0.00177095631641086,0,-0.0242354298903635,-0.00466492652827299,-0.0308789534816393,"2006-06","2006-Q2",231400,-0.269230769230769,"2003-11"
2016-04-30,5438,"Kingston","TN","Knoxville","Roane",2858,148600,0.00609343263371699,0.0150273224043716,0.0129516019086571,-0.00398948894477158,0.00349841492698388,"2009-03","2009-Q1",160100,-0.0718301061836352,"2007-01"
2016-04-30,272463,"Cumru Township","PA","Reading","Berks",2859,157300,-0.00316856780735108,-0.00631711939355654,0.0109254498714653,-0.000127097106292551,-0.00482796183011114,"2007-05","2007-Q2",178800,-0.120246085011186,"2005-12"
2016-04-30,31841,"Grayslake","IL","Chicago","Lake",2860,193500,0.000517063081695967,0.0031104199066874,0.00207146556188503,0.00397460498075541,-0.0280187454793046,"2006-04","2006-Q2",257100,-0.247374562427071,"2001-06"
2016-04-30,50414,"Cary","IL","Chicago","McHenry",2861,213200,0.000469263256687001,0.00376647834274953,0.00518623290900519,0.0120563598792309,-0.0229435865466664,"2006-06","2006-Q2",270400,-0.211538461538462,"2002-12"
2016-04-30,35562,"Huntingtown","MD","Washington","Calvert",2862,383500,-0.00208170699973979,0,0.0262242440460262,0.00172993276080646,-0.0300273203791839,"2006-06","2006-Q2",527100,-0.272434073230886,"2004-06"
2016-04-30,38138,"Dardenne Prairie","MO","St. Louis","Saint Charles",2863,284600,0.00317236517448008,0.0106534090909091,0.0691209616829452,0.0370207144845343,0.00321858320323676,"2016-04","2016-Q2",284600,0,"2016-04"
2016-04-30,22854,"Wendell","NC","Raleigh","Wake",2864,147300,0.00683526999316473,0.017968210089841,0.0476529160739687,0.0322229097701372,0.0150988817038218,"2016-04","2016-Q2",147300,0,"2016-04"
2016-04-30,8935,"Parlier","CA","Fresno","Fresno",2865,142200,0.00140845070422535,0.00352858151023289,0.0604026845637584,0.0781767335086339,-0.0393745988527687,"2006-08","2006-Q3",218100,-0.348005502063274,"2004-12"
2016-04-30,45843,"Humboldt","TN",,"Gibson",2866,64200,0.00469483568075117,0.0206677265500795,0.0158227848101266,0.0180740913557362,0.000782170547747985,"2014-11","2014-Q4",65300,-0.0168453292496172,"2014-06"
2016-04-30,397747,"Town of Wilbraham","MA","Springfield","Hampden",2867,265300,0.000377073906485671,0.00721336370539104,0.0294916569654637,0.00505114864523937,-0.0138159310377816,"2006-03","2006-Q1",306000,-0.133006535947712,"2004-07"
2016-04-30,34058,"South Ogden","UT","Ogden","Weber",2868,173800,0.0104651162790698,0.0351399642644431,0.119124275595621,0.017959569908637,0.0141618802070242,"2008-06","2008-Q2",185700,-0.0640818524501885,"2007-03"
2016-04-30,53655,"Oak Park","CA","Ventura","Ventura",2869,741300,-0.00336111858026351,0.00324807145757207,0.0507441530829199,0.0578101713283232,0.000976490711503297,"2016-03","2016-Q1",743800,-0.00336111858026351,"2016-02"
2016-04-30,24889,"Glenwood Springs","CO","Glenwood Springs, CO","Garfield",2870,416300,0.000721153846153846,0.00604156597390043,0.082704811443433,0.0765468863576166,0.0195860682332509,"2008-05","2008-Q2",459000,-0.0930283224400871,"2007-05"
2016-04-30,396842,"Conway","FL","Orlando","Orange",2871,219800,0.00548947849954254,0.023754075454122,0.132989690721649,0.0828997815882242,-0.0174093218147413,"2006-06","2006-Q2",265600,-0.172439759036145,"2005-06"
2016-04-30,33518,"Pottsville","PA","Pottsville","Schuylkill",2872,55200,0.00181488203266788,-0.00719424460431655,-0.0315789473684211,0.0224508157458501,0.0121922828975649,"2015-08","2015-Q3",58000,-0.0482758620689655,"2015-02"
2016-04-30,17427,"Chickamauga","GA","Chattanooga","Walker",2873,112200,0.00718132854578097,0.03125,0.0635071090047393,0.0389212384591471,0.00598565287606223,"2016-04","2016-Q2",112200,0,"2016-04"
2016-04-30,398522,"Town of Delafield","WI","Milwaukee","Waukesha",2874,387200,0.0012929919834497,0.00623700623700624,0.00859598853868195,0.0188977615704806,0.00238109476475223,"2015-06","2015-Q2",388500,-0.00334620334620335,"2015-06"
2016-04-30,18081,"Farmington","CT","Hartford","Hartford",2875,281100,0.000711997152011392,-0.000355618776671408,-0.00601131541725601,0.0000711642478030683,-0.00763779592014546,"2007-06","2007-Q2",313700,-0.103920943576666,"2004-11"
2016-04-30,15156,"Eaton","OH",,"Preble",2876,95800,0.00630252100840336,0.0105485232067511,-0.0323232323232323,-0.00269210782502827,-0.0163769291292587,"2006-05","2006-Q2",113100,-0.152961980548187,"2002-01"
2016-04-30,55288,"Yorkville","IL","Chicago","Kendall",2877,215800,-0.000463177396943029,-0.00231160425335183,-0.000463177396943029,0.0123042973581486,-0.0199949719308794,"2006-12","2006-Q4",268400,-0.195976154992548,"2003-05"
2016-04-30,272485,"Muhlenberg Township","PA","Reading","Berks",2878,144500,-0.00207182320441989,-0.00755494505494505,-0.019674355495251,-0.00717842385311351,-0.00951689444124071,"2007-02","2007-Q1",170500,-0.152492668621701,"2005-04"
2016-04-30,17597,"Coto de Caza","CA","Los Angeles-Long Beach-Anaheim, CA","Orange",2879,989500,0.00151821862348178,0.0260265450020738,0.204650596542488,0.0772110920461628,-0.0122237695912215,"2006-05","2006-Q2",1120900,-0.11722722812026,"2004-07"
2016-04-30,397261,"Big Rapids Township","MI","Big Rapids","Mecosta",2880,95000,0.00742311770943796,0.0182207931404073,0.0686164229471316,0.0168161478219546,-0.00995842902939847,"2002-07","2002-Q3",139000,-0.316546762589928,"1997-04"
2016-04-30,53105,"Madison","NJ","New York","Morris",2881,625500,0.000479846449136276,0.00740860041874698,0.013447828904731,0.0255016405063615,-0.000207596506352603,"2006-04","2006-Q2",626800,-0.00207402680280791,"2006-03"
2016-04-30,22276,"Robbinsdale","MN","Minneapolis-St Paul","Hennepin",2882,170800,0.00352526439482961,0.0160618679357525,0.083756345177665,0.0416152987598146,-0.0204960732276677,"2006-05","2006-Q2",210400,-0.188212927756654,"2003-01"
2016-04-30,396484,"Rockaway Township","NJ","New York","Morris",2883,312500,-0.00127836369447108,0.00644122383252818,0.000960922485586163,0.00487036034991517,-0.023155821645239,"2006-04","2006-Q2",395000,-0.208860759493671,"2003-12"
2016-04-30,55314,"Copley","OH","Akron","Summit",2884,186500,0,0.0075634792004322,0.0436485730274203,0.0211132482016381,0.000214730594880974,"2007-02","2007-Q1",190500,-0.020997375328084,"2006-06"
2016-04-30,32120,"Huntington","NY","New York","Suffolk",2885,517500,0.00583090379008746,0.00995316159250586,0.00739731360716371,0.00276677910976808,-0.0167127086100998,"2006-05","2006-Q2",612600,-0.155239960822723,"2004-04"
2016-04-30,13277,"Phoenixville","PA","Philadelphia","Chester",2886,202400,-0.00246426811237063,-0.00784313725490196,0.0248101265822785,0.0120862446686114,0.000843823980404945,"2007-12","2007-Q4",205300,-0.014125669751583,"2007-02"
2016-04-30,10836,"Clark","NJ","New York","Union",2887,417000,0.00530376084860174,0.0183150183150183,0.0524987380111055,0.0179543499196562,-0.0110059994592591,"2006-08","2006-Q3",472300,-0.117086597501588,"2005-05"
2016-04-30,397537,"Town of New Paltz","NY","Kingston","Ulster",2888,259400,0.00659681800543267,0.0200550530869052,-0.0118095238095238,0.00684618203338982,-0.0146983411136548,"2006-08","2006-Q3",311100,-0.166184506589521,"2004-09"
2016-04-30,40453,"Prosser","WA","Kennewick","Benton",2889,206000,0.00733496332518337,0.0198019801980198,0.052093973442288,0.0639483642505971,0.052239637688074,"2016-04","2016-Q2",206000,0,"2016-04"
2016-04-30,244955,"Laurel","VA","Richmond","Henrico",2890,160600,0.00187149095446039,0,0.010062893081761,0.00492883738327432,-0.00995549343752045,"2007-08","2007-Q3",187400,-0.143009605122732,"2005-05"
2016-04-30,34641,"Walterboro","SC",,"Colleton",2891,89800,0.00447427293064877,0.0298165137614679,0.11276332094176,-0.00526114250615117,,"2009-12","2009-Q4",103800,-0.134874759152216,
2016-04-30,34116,"Starke","FL",,"Bradford",2892,97700,0.0187695516162669,0.0471596998928189,0.0940649496080627,0.0170063050958273,-0.00526881377054988,"2007-06","2007-Q2",123200,-0.206980519480519,"2005-12"
2016-04-30,15237,"La Palma","CA","Los Angeles-Long Beach-Anaheim, CA","Orange",2893,679300,0.00162194043055146,0.0161555721765146,0.0677459918264697,0.0518839538152926,-0.00997092053791326,"2006-03","2006-Q1",753700,-0.0987130157887754,"2005-05"
2016-04-30,44647,"Clifton","CO","Grand Junction","Mesa",2894,138600,-0.000720980533525595,0.0058055152394775,0.0669745958429561,0.00828270507061024,-0.00388397938962282,"2008-03","2008-Q1",181600,-0.236784140969163,"2006-01"
2016-04-30,4119,"Clayton","OH","Dayton","Montgomery",2895,120900,0.00498753117206983,0.0075,0.0185341196293176,0.00883139335145078,-0.0165103149681133,"2006-09","2006-Q3",143900,-0.159833217512161,"2000-02"
2016-04-30,11475,"Forest Park","IL","Chicago","Cook",2896,188600,-0.00211640211640212,-0.00527426160337553,0.106807511737089,0.0128911372611229,-0.0245017293961191,"2006-11","2006-Q4",249900,-0.245298119247699,"2003-07"
2016-04-30,36664,"Kaufman","TX","Dallas-Fort Worth","Kaufman",2897,124400,0.0155102040816327,0.0551314673452078,0.141284403669725,0.0680693907127456,0.0294068881148852,"2016-04","2016-Q2",124400,0,"2016-04"
2016-04-30,8762,"Harrison","NJ","New York","Hudson",2898,375400,0.00454910355900455,0.00886858371405536,0.129702076436955,0.0396305971441426,-0.00940414943687151,"2007-05","2007-Q2",440500,-0.147786606129398,"2005-04"
2016-04-30,54387,"Shelby","NC","Shelby","Cleveland",2899,84700,0.00953516090584029,0.0180288461538462,0.0431034482758621,0.019509821907161,0.000949449260341906,"2007-05","2007-Q2",86500,-0.0208092485549133,"2007-01"
2016-04-30,37083,"Alexandria","KY","Cincinnati","Campbell",2900,147500,0,0.00613915416098227,0.00613915416098227,0.0189273073465004,0.00494545702243765,"2016-04","2016-Q2",147500,0,"2016-04"
2016-04-30,25874,"Mexico","MO","Mexico","Audrain",2901,90800,0.00665188470066519,0.0111358574610245,0.00888888888888889,-0.00584329131341865,-0.00366934105209438,"2006-08","2006-Q3",97800,-0.0715746421267894,"2006-03"
2016-04-30,396588,"Flowing Wells","AZ","Tucson","Pima",2902,113500,0.00888888888888889,0.0152057245080501,0.103012633624879,0.0285461652088759,-0.0387428224394292,"2006-10","2006-Q4",169100,-0.328799526907156,"2004-08"
2016-04-30,397917,"North Whitehall Township","PA","Allentown","Lehigh",2903,259300,-0.00613261786124952,-0.00917080626671762,0.000385802469135802,0.0162680408473506,-0.00740254324822875,"2007-03","2007-Q1",284600,-0.0888966971187632,"2005-10"
