"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,98920,"96785","HI","Hilo","Hawaii","Volcano",11319,204800,0.0078740157480315,0.0204285002491281,-0.00630761766132945,0.0726868048431393,-0.0265005200130306,"2006-07","2006-Q3",282200,-0.274273564847626,"2005-05"
2016-04-30,63254,"13730","NY",,"Chenango","Town of Afton",11320,88900,-0.00559284116331096,-0.0187637969094923,-0.0863309352517986,-0.0119340042292726,0.0102261858395505,"2015-01","2015-Q1",100700,-0.117179741807349,"2014-02"
2016-04-30,74328,"37356","TN","Chattanooga","Marion","Monteagle",11321,154100,0.00850785340314136,0.0138157894736842,-0.0302076777847703,0.00500617835939221,0.00236666194730062,"2009-11","2009-Q4",173200,-0.110277136258661,"2009-01"
2016-04-30,78166,"46536","IN","South Bend","Saint Joseph","Lakeville",11322,107700,-0.000927643784786642,0.000929368029739777,0.0375722543352601,0.0384131274813531,0.0032129727831407,"2013-12","2013-Q4",113000,-0.0469026548672566,"2013-09"
2016-04-30,85055,"61559","IL","Peoria","Peoria","Princeville",11323,134300,-0.000744047619047619,-0.00296956198960653,0.025974025974026,0.0250028164910205,0.0171490792087992,"2016-02","2016-Q1",134800,-0.00370919881305638,"2015-12"
2016-04-30,69743,"28137","NC","Albemarle","Stanly","Richfield",11324,149600,0.00537634408602151,0.013550135501355,-0.00861497680583168,0.0204482386122247,0.00869007640395303,"2015-08","2015-Q3",153600,-0.0260416666666667,"2014-11"
2016-04-30,78178,"46553","IN","Elkhart","Elkhart","New Paris",11325,143400,-0.00554785020804438,-0.0171350239890336,0.0598669623059867,0.0495476297137631,0.00642794403833746,"2016-01","2016-Q1",145900,-0.0171350239890336,"2015-10"
2016-04-30,60826,"07838","NJ","Allentown","Warren","Liberty Township",11326,258200,0.00310800310800311,0.0046692607003891,-0.00882917466410749,-0.00585992722339235,-0.0305419498183149,"2006-01","2006-Q1",354500,-0.271650211565585,"2003-02"
2016-04-30,100008,"98857","WA","Moses Lake","Grant","Warden",11327,62900,0,-0.0156494522691706,-0.0583832335329341,-0.0309313006143906,0.0289137013570229,"2012-08","2012-Q3",75500,-0.166887417218543,"2009-12"
2016-04-30,71952,"32346","FL","Tallahassee","Wakulla","Panacea",11328,235400,-0.000848896434634975,-0.00338696020321761,0.019047619047619,-0.00957430008255444,-0.0610162538010655,"2006-04","2006-Q2",441800,-0.467179719330014,"2003-10"
2016-04-30,79559,"49072","MI","Sturgis","Saint Joseph","Mendon",11329,102600,0.001953125,0.00391389432485323,0.0229312063808574,0.0574433926636797,0.00552486181105216,"2014-06","2014-Q2",102800,-0.00194552529182879,"2014-06"
2016-04-30,78236,"46740","IN","Decatur","Adams","Geneva",11330,68200,-0.0115942028985507,-0.0115942028985507,-0.14856429463171,-0.0164572682956433,,"2013-06","2013-Q2",84200,-0.190023752969121,
2016-04-30,100012,"98862","WA",,"Okanogan","Winthrop",11331,263500,0.00649350649350649,0.0103527607361963,0.0390378548895899,0.00167824577178788,0.00126107467710379,"2008-06","2008-Q2",290200,-0.0920055134390076,"2006-12"
2016-04-30,73192,"34737","FL","Orlando","Lake","Howey in the Hills",11332,227100,-0.0108885017421603,-0.0236457437661221,0.0285326086956522,0.0227912817114917,-0.0337419034731786,"2006-10","2006-Q4",336200,-0.324509220701963,"2004-12"
2016-04-30,66514,"20623","MD","Washington","Prince Georges","Cheltenham",11333,329800,0.00794621026894866,0.0290171606864275,0.0884488448844884,0.038070648820886,-0.0328735880633159,"2006-07","2006-Q3",471200,-0.300084889643463,"2004-10"
2016-04-30,70307,"29107","SC","Orangeburg","Orangeburg","Neeses",11334,66200,-0.00301204819277108,-0.0461095100864553,-0.0702247191011236,0.0506873155776466,0.011924396242043,"2015-07","2015-Q3",73900,-0.104194857916103,"2015-02"
2016-04-30,71306,"30750","GA","Chattanooga","Walker","Lookout Mountain",11335,226400,0.00846325167037862,0.0211998195760036,0.120237506185057,0.0241870898921805,,"2010-06","2010-Q2",238700,-0.0515291160452451,"2009-11"
2016-04-30,78330,"46910","IN",,"Fulton","Akron",11336,80900,0,-0.00246609124537608,-0.084841628959276,0.0473279621068898,-0.01562663469569,"2006-02","2006-Q1",97500,-0.17025641025641,"2001-10"
2016-04-30,60208,"06232","CT","Hartford","Tolland","Andover",11337,227400,-0.00437828371278459,-0.00568430257979886,-0.00655307994757536,-0.0119596859330581,-0.0192536994540102,"2006-01","2006-Q1",279000,-0.18494623655914,"2004-04"
2016-04-30,63081,"13354","NY","Utica","Oneida","Trenton",11338,133700,0.00526315789473684,0.00300075018754689,0.0198321891685736,0.0140351064187136,0.00715475061489945,"2014-02","2014-Q1",141800,-0.0571227080394922,"2012-12"
2016-04-30,65090,"17529","PA","Lancaster","Lancaster","Leacock Township",11339,237500,0.00592969080897925,0.0158254918733961,0.01931330472103,0.0147808339572348,0.00334493322329532,"2008-12","2008-Q4",248900,-0.0458015267175573,"2008-03"
2016-04-30,59908,"05464","VT",,"Lamoille","Town of Cambridge",11340,203400,0.00543746910528917,0.00693069306930693,-0.0437235543018336,0.00267622026351155,-0.0166967245449868,"2005-06","2005-Q2",281600,-0.277698863636364,"2003-12"
2016-04-30,74714,"38222","TN","Paris","Henry","Buchanan",11341,134600,-0.000742390497401633,-0.0102941176470588,0.0623520126282557,0.00134268721897213,0.0262258527509442,"2015-11","2015-Q4",140900,-0.0447125621007807,"2015-09"
2016-04-30,85620,"62670","IL","Springfield","Sangamon","New Berlin",11342,131200,0.0069071373752878,0.0146945088940449,0.0437549721559268,-0.00642899775214167,0.00997759451454749,"2012-08","2012-Q3",151700,-0.135135135135135,"2010-04"
2016-04-30,69692,"28071","NC","Charlotte","Cabarrus","Gold Hill",11343,167400,0.00179533213644524,0.00359712230215827,0.026364193746168,0.0268908796265621,0.0100967129906566,"2016-04","2016-Q2",167400,0,"2016-04"
2016-04-30,86342,"64098","MO","Kansas City","Platte","Weston",11344,168300,0.000594530321046373,0.00297973778307509,0.0187651331719128,-0.0237577896312648,0.0128681288753465,"2009-11","2009-Q4",226200,-0.255968169761273,"2008-09"
2016-04-30,64480,"16156","PA","Youngstown","Mercer","Springfield Township",11345,166300,-0.0023995200959808,-0.00478755236385398,0.0171253822629969,0.0453882271079369,,"2016-02","2016-Q1",167500,-0.00716417910447761,"2016-01"
2016-04-30,58305,"01237","MA","Pittsfield","Berkshire","Lanesboro",11346,214900,-0.0018578727357176,-0.00278422273781903,-0.00967741935483871,-0.0012054931200226,-0.00484728540685786,"2006-08","2006-Q3",230600,-0.0680832610581093,"2005-12"
2016-04-30,59056,"03226","NH","Laconia","Belknap","Center Harbor",11347,315100,-0.00536616161616162,-0.00316355583676052,0.104451454609183,0.0194973683772832,-0.0146201956818883,"2006-04","2006-Q2",365100,-0.136948781155848,"2004-12"
2016-04-30,59146,"03574","NH","Claremont","Grafton","Bethlehem",11348,137200,-0.00218181818181818,0.00219138056975895,0.0386071158213475,-0.0034622874195378,-0.0145142216111869,"2008-06","2008-Q2",171200,-0.198598130841121,"2003-12"
2016-04-30,66914,"21562","MD","Cumberland","Allegany","Westernport",11349,53300,0.00946969696969697,0.0113851992409867,-0.0111317254174397,-0.0278981546036062,-0.00510686354156797,"2009-05","2009-Q2",63900,-0.165884194053208,"2006-12"
2016-04-30,66555,"20688","MD","Washington","Calvert","Solomons",11350,282300,-0.00247349823321555,0.0103793843951324,0.0416974169741697,0.0148048111115662,-0.0222126073052707,"2006-11","2006-Q4",363700,-0.223810833104207,"2004-09"
2016-04-30,77091,"44253","OH","Cleveland","Medina","Litchfield",11351,185000,0.000540832882639265,0.00108225108225108,0.034675615212528,0.0237670914333552,-0.00166041111253346,"2005-08","2005-Q3",190900,-0.0309062336301729,"2005-02"
2016-04-30,77371,"44865","OH","Norwalk","Huron","Plymouth",11352,78700,-0.00379746835443038,-0.0271940667490729,-0.0211442786069652,-0.00842329576781253,-0.0177127411494187,"2006-12","2006-Q4",95500,-0.175916230366492,"2001-05"
2016-04-30,99861,"98548","WA","Shelton","Mason","Hoodsport",11353,149400,-0.000668896321070234,-0.00730897009966777,-0.065081351689612,-0.0235426106341938,-0.0138732408680505,"2007-10","2007-Q4",203700,-0.266568483063328,"2005-07"
2016-04-30,79620,"49234","MI","Jackson","Jackson","Clarklake",11354,162800,-0.00428134556574924,-0.0121359223300971,0,0.0487827819099469,0.00293376602837436,"2005-08","2005-Q3",167400,-0.027479091995221,"2005-02"
2016-04-30,87838,"68059","NE","Omaha","Sarpy","Springfield",11355,224000,-0.0022271714922049,0.013116236996834,0.0467289719626168,0.0668245487340446,0.0317320136177297,"2016-03","2016-Q1",224500,-0.0022271714922049,"2016-03"
2016-04-30,92895,"79311","TX","Plainview","Hale","Abernathy",11356,70000,0.0248901903367496,0.0401188707280832,0.10062893081761,-0.0313854765756334,,"2012-10","2012-Q4",90300,-0.224806201550388,
2016-04-30,98471,"95916","CA","Chico","Butte","Berry Creek",11357,174100,0.00172612197928654,0.0151603498542274,-0.00343445907269605,0.0166537098210897,-0.016874620035614,"2007-07","2007-Q3",220200,-0.209355131698456,"2005-02"
2016-04-30,65091,"17532","PA","Lancaster","Lancaster","Martic",11358,203900,0.00443349753694581,0.0109072880515617,0.00890648193963384,0.0156149032195483,0.00842033649226503,"2007-04","2007-Q2",209300,-0.0258002866698519,"2007-01"
2016-04-30,66613,"20763","MD","Baltimore","Howard","Savage",11359,296100,0.0109252304540799,0.0309888579387187,0.0199793317258009,-0.0026801055549005,-0.0191328093009097,"2006-07","2006-Q3",364000,-0.186538461538462,"2005-01"
2016-04-30,80954,"52338","IA","Iowa City","Johnson","Swisher",11360,269700,0.00334821428571429,0.0127675553886594,0.000742115027829314,0.0295981050445806,0.0185127268599437,"2016-04","2016-Q2",269700,0,"2016-04"
2016-04-30,68210,"24556","VA","Lynchburg","Bedford","Goode",11361,210800,0.000474608448030375,-0.020901068276823,-0.0290188853063105,0.00569370013005699,0.00912272700994743,"2014-02","2014-Q1",225400,-0.064773735581189,"2013-11"
2016-04-30,99904,"98601","WA","Portland","Clark","Amboy",11362,349500,0.00488786658999425,0.0174672489082969,0.176371592056547,0.0592440467609525,0.00161656966581925,"2007-03","2007-Q1",356600,-0.019910263600673,"2006-06"
2016-04-30,77185,"44451","OH","Youngstown","Mahoning","North Jackson",11363,135000,-0.00295420974889217,-0.00808229243203527,0.0680379746835443,0.0250349298036068,-0.000148027559882857,"2006-06","2006-Q2",136500,-0.010989010989011,"2006-04"
2016-04-30,60766,"07717","NJ","New York","Monmouth","Avon by the Sea",11364,834400,-0.00702130191598239,-0.0106710931942139,0.0175609756097561,0.006849955629747,-0.0135433293319968,"2006-09","2006-Q3",960600,-0.131376223193837,"2005-06"
2016-04-30,83931,"59079","MT","Billings","Yellowstone","Shepherd",11365,237200,0.0119453924914676,0.0398947829899167,0.0665467625899281,0.0188071485361212,0.0311739314958213,"2016-04","2016-Q2",237200,0,"2016-04"
2016-04-30,62668,"12567","NY","New York","Dutchess","Town of Pine Plains",11366,213200,-0.00140515222482436,-0.00187265917602996,-0.0229147571035747,0.00630904583647074,-0.0244209728808861,"2006-06","2006-Q2",274200,-0.222465353756382,"2004-07"
2016-04-30,59249,"03855","NH","Boston","Strafford","New Durham",11367,226200,0.00533333333333333,0.0184601530841963,0.0324052943861251,0.0230910553313148,-0.00995426051229198,"2005-11","2005-Q4",256100,-0.116751269035533,"2004-01"
2016-04-30,66625,"20777","MD","Baltimore","Howard","Highland",11368,643500,0.00499765734811807,0.0116333909762616,0.00233644859813084,0.00508040798507325,-0.0169022327322749,"2006-07","2006-Q3",778000,-0.172879177377892,"2005-01"
2016-04-30,60595,"07088","NJ","New York","Union","Union",11369,195100,0.00515198351365276,0.0198640878201777,0.0306391970417327,-0.0258530002402502,-0.0405032117641815,"2006-07","2006-Q3",301600,-0.353116710875332,"2004-01"
2016-04-30,63243,"13685","NY","Watertown","Jefferson","Hounsfield",11370,180200,-0.00496963003865268,-0.0131434830230011,-0.0136836343732895,0.00783919654931853,0.0177012303258857,"2015-10","2015-Q4",186400,-0.0332618025751073,"2014-11"
2016-04-30,84723,"60940","IL","Kankakee","Kankakee","Grant Park",11371,143800,-0.00208188757807078,-0.00346500346500346,0.0220326936744847,-0.00506805992584469,-0.00566111516742318,"2012-08","2012-Q3",163700,-0.121563836285889,"2005-06"
2016-04-30,95784,"89049","NV","Pahrump","Nye","Tonopah",11372,90800,-0.0021978021978022,-0.0590673575129534,-0.0687179487179487,0.0817454441222836,0.00662263622392656,"2015-07","2015-Q3",98200,-0.0753564154786151,"2015-01"
2016-04-30,75253,"39330","MS","Meridian","Clarke","Enterprise",11373,123900,-0.00481927710843374,0.0368200836820084,0.0189144736842105,0.0376402659501649,0.0519014904240085,"2013-08","2013-Q3",129100,-0.040278853601859,"2013-07"
2016-04-30,76524,"43107","OH","Columbus","Fairfield","Bremen",11374,115900,0.0166666666666667,0.046028880866426,0.0302222222222222,0.0232850350974649,0.00369792494216337,"2006-11","2006-Q4",116800,-0.00770547945205479,"2006-10"
2016-04-30,63171,"13607","NY","Watertown","Jefferson","Alexandria",11375,107600,-0.00646352723915051,-0.0627177700348432,-0.128744939271255,-0.0225535070716716,0.0175702096152566,"2011-12","2011-Q4",126400,-0.14873417721519,"2007-09"
2016-04-30,99301,"97456","OR","Corvallis","Benton","Monroe",11376,238300,-0.000838574423480084,-0.00292887029288703,0.0201198630136986,0.0270784017351322,0.0187504763438564,"2015-11","2015-Q4",241500,-0.0132505175983437,"2015-06"
2016-04-30,63138,"13471","NY","Utica","Oneida","Annsville",11377,87400,0.00807381776239908,0.0150987224157956,-0.0427163198247536,0.00820743164226689,0.0155538606800465,"2014-02","2014-Q1",97400,-0.102669404517454,"2012-11"
2016-04-30,63593,"14543","NY","Rochester","Monroe","Rush",11378,172400,0.000580383052814858,0.00818713450292398,0.00174317257408483,0.0196710813465291,0.0106960219255319,"2015-02","2015-Q1",173200,-0.0046189376443418,"2014-12"
2016-04-30,81734,"54499","WI","Shawano, WI","Shawano","Wittenberg",11379,93800,-0.0147058823529412,-0.0486815415821501,-0.140238313473877,-0.0156549555774036,-0.0062806765399519,"2015-03","2015-Q1",109400,-0.142595978062157,"2013-12"
2016-04-30,67383,"22737","VA","Washington","Culpeper","Rixeyville",11380,250400,0.000799360511590727,0.0117171717171717,0.0203748981255094,0.0279119515950261,-0.0301255005236526,"2006-03","2006-Q1",342500,-0.268905109489051,"2004-09"
2016-04-30,70514,"29487","SC","Charleston","Charleston","Wadmalaw Island",11381,320000,-0.0037359900373599,-0.00187149095446039,0.0372771474878444,0.0269927409422714,,"2009-08","2009-Q3",347000,-0.0778097982708934,
2016-04-30,92592,"78659","TX","Austin","Bastrop","Paige",11382,185400,-0.00961538461538462,-0.0242105263157895,0.180891719745223,,,"2016-01","2016-Q1",190000,-0.0242105263157895,"2015-10"
2016-04-30,84848,"61238","IL","Davenport","Henry","Cambridge",11383,101800,0.00394477317554241,0,-0.00876338851022395,0.0134962962256482,0.0180798028502163,"2009-08","2009-Q3",105300,-0.0332383665716999,"2009-06"
2016-04-30,61943,"10958","NY","New York","Orange","Wawayanda",11384,210100,-0.00379326695116169,-0.00473709142586452,-0.0304568527918782,-0.0181070390985052,-0.0363019876854235,"2006-12","2006-Q4",310200,-0.322695035460993,"2002-09"
2016-04-30,67562,"23146","VA","Richmond","Hanover","Rockville",11385,265700,0.00264150943396226,0.002263296869106,0.0091150778579567,0.0239037025685764,-0.00469396938939681,"2008-05","2008-Q2",294600,-0.0980991174473863,"2005-11"
2016-04-30,76988,"44085","OH","Ashtabula","Ashtabula","Roaming Shores",11386,115400,-0.00345423143350604,-0.00688468158347677,-0.0170357751277683,-0.00172414819051303,-0.00635770385980905,"2007-01","2007-Q1",129400,-0.108191653786708,"2003-03"
2016-04-30,65119,"17572","PA","Lancaster","Lancaster","East Lampeter Township",11387,214500,0.0103626943005181,0.0141843971631206,0.00798872180451128,0.00617330854277909,0.000420551535214475,"2009-01","2009-Q1",232300,-0.0766250538097288,"2006-05"
2016-04-30,58550,"01922","MA","Boston","Essex","Newbury",11388,451700,-0.00286975717439294,0,0.00780901383311022,0.025327390519668,-0.00279043104885413,"2005-06","2005-Q2",473900,-0.0468453260181473,"2004-09"
2016-04-30,76909,"43945","OH","Salem, OH","Columbiana","Salineville",11389,55100,-0.00361663652802893,-0.0367132867132867,0.00915750915750916,0.00628747776261918,0.00239047754534027,"2014-02","2014-Q1",65000,-0.152307692307692,"2013-10"
2016-04-30,62627,"12514","NY","New York","Dutchess","Stanford",11390,259100,-0.000771307365985345,-0.00422751729438893,-0.0314018691588785,-0.0185989835548608,-0.0291516566946127,"2007-02","2007-Q1",353200,-0.266421291053228,"2003-07"
2016-04-30,66732,"21028","MD","Baltimore","Harford","Churchville",11391,321200,0,0.00974536309336687,0.0459133832627809,0.0035238729126621,-0.0159948666124099,"2006-07","2006-Q3",378500,-0.151387054161162,"2005-03"
2016-04-30,66624,"20776","MD","Baltimore","Anne Arundel","Harwood",11392,462400,-0.00537750053775005,-0.00942587832047986,-0.0406639004149378,0.0141167606612489,-0.0218809246190369,"2006-06","2006-Q2",579000,-0.201381692573402,"2004-10"
2016-04-30,60320,"06455","CT","Hartford","Middlesex","Middlefield",11393,232100,-0.00471698113207547,-0.0119199659429544,0.006941431670282,-0.00450545363385568,-0.0145360369520936,"2007-05","2007-Q2",278100,-0.165408126573175,"2004-05"
2016-04-30,77105,"44275","OH","Cleveland","Medina","Spencer",11394,155500,0.00452196382428941,0.00452196382428941,-0.0287320424734541,0.0133826861500017,-0.00597265429134175,"2006-05","2006-Q2",165700,-0.0615570307785154,"2004-03"
2016-04-30,81686,"54440","WI","Wausau","Marathon","Hatley",11395,148500,0.00541638456330399,0.0171232876712329,0.0298196948682386,0.0224457982718549,0.012617703390418,"2016-04","2016-Q2",148500,0,"2016-04"
2016-04-30,58867,"02715","MA","Providence","Bristol","Dighton",11396,301200,-0.0013262599469496,-0.00231864855912554,0.0244897959183673,0.0179974095376068,-0.0136566443351714,"2005-10","2005-Q4",356000,-0.153932584269663,"2004-01"
